seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	155532484	155532738	255	*	X1893	55870	155305052	155532585	227534	-	0	overlapStart	0	ASH1L
chr1	155657708	155657749	42	*	X1894	7818	155658882	155708800	49919	+	1132	upstream	1132	DAP3
chr1	155658425	155658589	165	*	X1895	7818	155658882	155708800	49919	+	292	upstream	292	DAP3
chr1	155830017	155830196	180	*	X1899	54856	155719510	155829191	109682	-	825	upstream	825	GON4L
chr1	155830377	155830496	120	*	X1900	54856	155719510	155829191	109682	-	1185	upstream	1185	GON4L
chr1	155880896	155880919	24	*	X1902	6016	155867599	155881193	13595	-	0	inside	273	RIT1
chr1	155880990	155881045	56	*	X1903	6016	155867599	155881193	13595	-	0	inside	147	RIT1
chr1	155881166	155881270	105	*	X1904	6016	155867599	155881193	13595	-	0	overlapStart	0	RIT1
chr1	155990486	155990605	120	*	X1930	6746	155978839	155990758	11920	-	0	inside	152	SSR2
chr1	156022901	156023410	510	*	X1931	28956	156024517	156028605	4089	+	1106	upstream	1106	LAMTOR2
chr1	156022901	156023410	510	*	X1931	56893	156005092	156023516	18425	-	0	inside	105	UBQLN4
chr1	156023441	156023449	9	*	X1932	28956	156024517	156028605	4089	+	1067	upstream	1067	LAMTOR2
chr1	156023441	156023449	9	*	X1932	56893	156005092	156023516	18425	-	0	inside	66	UBQLN4
chr1	156024811	156025045	235	*	X1933	28956	156024517	156028605	4089	+	0	inside	293	LAMTOR2
chr1	156024811	156025045	235	*	X1933	56893	156005092	156023516	18425	-	1294	upstream	1294	UBQLN4
chr1	156119754	156119856	103	*	X1954	64218	156119735	156147542	27808	+	0	inside	18	SEMA4A
chr1	156119932	156120203	272	*	X1955	64218	156119735	156147542	27808	+	0	inside	196	SEMA4A
chr1	156181856	156181923	68	*	X1959	100527963	156182779	156213123	30345	+	855	upstream	855	PMF1-BGLAP
chr1	156181856	156181923	68	*	X1959	11243	156182779	156209868	27090	+	855	upstream	855	PMF1
chr1	156252002	156252361	360	*	X1964	84283	156252704	156262234	9531	+	342	upstream	342	TMEM79
chr1	156252002	156252361	360	*	X1964	23381	156219015	156252620	33606	-	0	inside	258	SMG5
chr1	156390967	156391125	159	*	X1966	407046	156390133	156390221	89	-	745	upstream	745	MIR9-1
chr1	156391186	156391335	150	*	X1967	407046	156390133	156390221	89	-	964	upstream	964	MIR9-1
chr1	156470615	156470779	165	*	X1991	4209	156433513	156470634	37122	-	0	overlapStart	0	MEF2D
chr1	156698396	156698485	90	*	X2006	51093	156698263	156706752	8490	+	0	inside	132	RRNAD1
chr1	156698396	156698485	90	*	X2006	81875	156692413	156698211	5799	-	184	upstream	184	ISG20L2
chr1	156711373	156711477	105	*	X2008	79590	156707094	156710923	3830	-	449	upstream	449	MRPL24
chr1	156712648	156712738	91	*	X2009	79590	156707094	156710923	3830	-	1724	upstream	1724	MRPL24
chr1	156737642	156737806	165	*	X2020	3068	156711899	156736717	24819	-	924	upstream	924	HDGF
chr1	156785828	156785837	10	*	X2023	4914	156785542	156851642	66101	+	0	inside	285	NTRK1
chr1	156786377	156786481	105	*	X2024	9047	156776035	156786640	10606	-	0	inside	158	SH2D2A
chr1	157108813	157108865	53	*	X2028	2117	157094459	157108383	13925	-	429	upstream	429	ETV3
chr1	159047086	159047205	120	*	X2034	9447	159032275	159046647	14373	-	438	upstream	438	AIM2
chr1	160001544	160001663	120	*	X2041	93183	159997462	160001783	4322	-	0	inside	119	PIGM
chr1	160041673	160041792	120	*	X2042	3766	160007257	160040051	32795	-	1621	upstream	1621	KCNJ10
chr1	160068904	160069002	99	*	X2043	93185	160061129	160068618	7490	-	285	upstream	285	IGSF8
chr1	160174626	160174730	105	*	X2044	8682	160175125	160185162	10038	+	394	upstream	394	PEA15
chr1	160175375	160175494	120	*	X2045	8682	160175125	160185162	10038	+	0	inside	249	PEA15
chr1	160313260	160313394	135	*	X2059	23385	160313063	160328742	15680	+	0	inside	196	NCSTN
chr1	160313260	160313394	135	*	X2059	1314	160258377	160313354	54978	-	0	overlapStart	0	COPA
chr1	160492778	160492852	75	*	X2073	114836	160454820	160493052	38233	-	0	inside	199	SLAMF6
chr1	160617788	160617907	120	*	X2083	6504	160579891	160617081	37191	-	706	upstream	706	SLAMF1
chr1	161008499	161008738	240	*	X2102	100131187	161007422	161008774	1353	-	0	inside	35	TSTD1
chr1	161008499	161008738	240	*	X2102	50848	160965001	161008774	43774	-	0	inside	35	F11R
chr1	161008844	161008978	135	*	X2103	100131187	161007422	161008774	1353	-	69	upstream	69	TSTD1
chr1	161008844	161008978	135	*	X2103	50848	160965001	161008774	43774	-	69	upstream	69	F11R
chr1	161039815	161039949	135	*	X2109	257106	161016732	161039760	23029	-	54	upstream	54	ARHGAP30
chr1	161067715	161067834	120	*	X2110	126823	161068151	161070138	1988	+	316	upstream	316	KLHDC9
chr1	161088070	161088204	135	*	X2111	4817	161087862	161095235	7374	+	0	inside	207	NIT1
chr1	161088070	161088204	135	*	X2111	5202	161070346	161087866	17521	-	203	upstream	203	PFDN2
chr1	161101715	161102299	585	*	X2115	9191	161090769	161102478	11710	-	0	inside	178	DEDD
chr1	161103040	161103144	105	*	X2116	9191	161090769	161102478	11710	-	561	upstream	561	DEDD
chr1	161128788	161128839	52	*	X2117	27005	161129254	161135516	6263	+	414	upstream	414	USP21
chr1	161129380	161129604	225	*	X2118	27005	161129254	161135516	6263	+	0	inside	125	USP21
chr1	161135620	161135739	120	*	X2121	5498	161136181	161147801	11621	+	441	upstream	441	PPOX
chr1	161196040	161196309	270	*	X2127	84134	161195833	161213089	17257	+	0	inside	206	TOMM40L
chr1	161196040	161196309	270	*	X2127	100847090	161196976	161197051	76	+	666	upstream	666	MIR5187
chr1	162601880	162602044	165	*	X2144	4921	162602228	162750247	148020	+	183	upstream	183	DDR2
chr1	165599601	165599720	120	*	X2146	4259	165600110	165625372	25263	+	389	upstream	389	MGST3
chr1	165666816	165666920	105	*	X2147	440700	165667987	165679199	11213	+	1066	upstream	1066	LOC440700
chr1	165667326	165667460	135	*	X2148	440700	165667987	165679199	11213	+	526	upstream	526	LOC440700
chr1	165796762	165796838	77	*	X2149	7371	165796732	165880855	84124	+	0	inside	29	UCK2
chr1	165796762	165796838	77	*	X2149	54499	165693528	165796992	103465	-	0	inside	153	TMCO1
chr1	165797439	165797558	120	*	X2150	54499	165693528	165796992	103465	-	446	upstream	446	TMCO1
chr1	166136457	166136576	120	*	X2153	149297	166026690	166135958	109269	-	498	upstream	498	FAM78B
chr1	166845511	166845583	73	*	X2158	117143	166825749	166845654	19906	-	0	inside	70	TADA1
chr1	167189154	167189273	120	*	X2159	5451	167190066	167396582	206517	+	792	upstream	792	POU2F1
chr1	167190139	167190173	35	*	X2160	5451	167190066	167396582	206517	+	0	inside	72	POU2F1
chr1	167598359	167598508	150	*	X2170	92241	167599474	167675486	76013	+	965	upstream	965	RCSD1
chr1	167599375	167599464	90	*	X2171	92241	167599474	167675486	76013	+	9	upstream	9	RCSD1
chr1	167906024	167906128	105	*	X2186	55827	167905797	168045083	139287	+	0	inside	226	DCAF6
chr1	167906024	167906128	105	*	X2186	25874	167885913	167906307	20395	-	0	inside	178	MPC2
chr1	167906339	167906443	105	*	X2187	25874	167885913	167906307	20395	-	31	upstream	31	MPC2
chr1	167906729	167906833	105	*	X2188	25874	167885913	167906307	20395	-	421	upstream	421	MPC2
chr1	169680738	169680887	150	*	X2196	6402	169659806	169680843	21038	-	0	overlapStart	0	SELL
chr1	170500720	170500839	120	*	X2202	92344	170501263	170522974	21712	+	423	upstream	423	GORAB
chr1	170501478	170501672	195	*	X2203	92344	170501263	170522974	21712	+	0	inside	214	GORAB
chr1	172412930	172413064	135	*	X2213	5279	172362274	172413230	50957	-	0	inside	165	PIGC
chr1	172502006	172502200	195	*	X2214	51430	172502260	172580973	78714	+	59	upstream	59	SUCO
chr1	173447033	173447137	105	*	X2220	100506023	173204199	173446294	242096	-	738	upstream	738	LOC100506023
chr1	173792518	173792637	120	*	X2222	55157	173793797	173827682	33886	+	1159	upstream	1159	DARS2
chr1	173837523	173837912	390	*	X2223	692196	173835773	173835853	81	-	1669	upstream	1669	SNORD76
chr1	173837523	173837912	390	*	X2223	692195	173836017	173836076	60	-	1446	upstream	1446	SNORD75
chr1	173837523	173837912	390	*	X2223	619498	173836812	173836883	72	-	639	upstream	639	SNORD74
chr1	173837523	173837912	390	*	X2223	60674	173833039	173837125	4087	-	397	upstream	397	GAS5
chr1	174127437	174127646	210	*	X2229	9910	174128552	174964445	835894	+	905	upstream	905	RABGAP1L
chr1	174128258	174128377	120	*	X2230	9910	174128552	174964445	835894	+	174	upstream	174	RABGAP1L
chr1	174992605	174992619	15	*	X2237	63931	174982094	174992591	10498	-	13	upstream	13	MRPS14
chr1	175162136	175162259	124	*	X2241	9674	175126123	175162229	36107	-	0	overlapStart	0	KIAA0040
chr1	178512167	178512301	135	*	X2248	400798	178511931	178518024	6094	+	0	inside	235	C1orf220
chr1	178995014	178995483	470	*	X2251	9917	178995074	179045702	50629	+	0	overlapStart	0	FAM20B
chr1	179198448	179198567	120	*	X2258	27	179068462	179198819	130358	-	0	inside	251	ABL2
chr1	179198688	179198760	73	*	X2259	27	179068462	179198819	130358	-	0	inside	58	ABL2
chr1	179846703	179846822	120	*	X2262	163590	179809102	179846941	37840	-	0	inside	118	TOR1AIP2
chr1	179851228	179851332	105	*	X2263	26092	179851177	179889212	38036	+	0	inside	50	TOR1AIP1
chr1	180991998	180992060	63	*	X2274	10228	180942176	180992046	49871	-	0	overlapStart	0	STX6
chr1	181451624	181451724	101	*	X2290	777	181452686	181775921	323236	+	961	upstream	961	CACNA1E
chr1	181452325	181452429	105	*	X2291	777	181452686	181775921	323236	+	256	upstream	256	CACNA1E
chr1	182361092	182361120	29	*	X2301	2752	182350839	182361341	10503	-	0	inside	220	GLUL
chr1	182361177	182361241	65	*	X2302	2752	182350839	182361341	10503	-	0	inside	99	GLUL
chr1	182583957	182584076	120	*	X2308	284648	182584275	182585764	1490	+	198	upstream	198	LINC01686
chr1	182991929	182992201	273	*	X2312	3915	182992595	183114727	122133	+	393	upstream	393	LAMC1
chr1	182992439	182992543	105	*	X2313	3915	182992595	183114727	122133	+	51	upstream	51	LAMC1
chr1	183439491	183439534	44	*	X2316	9887	183441506	183523328	81823	+	1971	upstream	1971	SMG7
chr1	183440375	183440479	105	*	X2317	9887	183441506	183523328	81823	+	1026	upstream	1026	SMG7
chr1	183441412	183441491	80	*	X2318	9887	183441506	183523328	81823	+	14	upstream	14	SMG7
chr1	183441412	183441491	80	*	X2318	284649	183430011	183441117	11107	-	294	upstream	294	SMG7-AS1
chr1	183441596	183441621	26	*	X2319	9887	183441506	183523328	81823	+	0	inside	89	SMG7
chr1	183441596	183441621	26	*	X2319	284649	183430011	183441117	11107	-	478	upstream	478	SMG7-AS1
chr1	183441860	183442159	300	*	X2320	284649	183430011	183441117	11107	-	742	upstream	742	SMG7-AS1
chr1	183442205	183442459	255	*	X2321	284649	183430011	183441117	11107	-	1087	upstream	1087	SMG7-AS1
chr1	183442550	183442669	120	*	X2322	284649	183430011	183441117	11107	-	1432	upstream	1432	SMG7-AS1
chr1	183603945	183604139	195	*	X2329	23179	183605208	183897666	292459	+	1068	upstream	1068	RGL1
chr1	183604602	183604706	105	*	X2330	23179	183605208	183897666	292459	+	501	upstream	501	RGL1
chr1	183605217	183605411	195	*	X2331	23179	183605208	183897666	292459	+	0	inside	8	RGL1
chr1	183605217	183605411	195	*	X2331	10092	183595328	183605076	9749	-	140	upstream	140	ARPC5
chr1	183605637	183605771	135	*	X2332	10092	183595328	183605076	9749	-	560	upstream	560	ARPC5
chr1	185125920	185126054	135	*	X2343	54823	185126192	185260913	134722	+	137	upstream	137	SWT1
chr1	185125920	185126054	135	*	X2343	81627	185087218	185126230	39013	-	0	inside	175	TRMT1L
chr1	185126340	185126474	135	*	X2344	54823	185126192	185260913	134722	+	0	inside	147	SWT1
chr1	185126340	185126474	135	*	X2344	81627	185087218	185126230	39013	-	109	upstream	109	TRMT1L
chr1	185126535	185126669	135	*	X2345	81627	185087218	185126230	39013	-	304	upstream	304	TRMT1L
chr1	185286439	185286447	9	*	X2348	10625	185265522	185286461	20940	-	0	inside	13	IVNS1ABP
chr1	185286571	185286573	3	*	X2349	10625	185265522	185286461	20940	-	109	upstream	109	IVNS1ABP
chr1	186344837	186344956	120	*	X2353	54953	186344890	186390503	45614	+	0	overlapStart	0	ODR4
chr1	186344837	186344956	120	*	X2353	7175	186280786	186344864	64079	-	0	overlapStart	0	TPR
chr1	193090618	193090655	38	*	X2359	79577	193091088	193223942	132855	+	432	upstream	432	CDC73
chr1	197170187	197170351	165	*	X2366	23418	197170592	197447585	276994	+	240	upstream	240	CRB1
chr1	197170187	197170351	165	*	X2366	360023	197122814	197169672	46859	-	514	upstream	514	ZBTB41
chr1	197170367	197170451	85	*	X2367	23418	197170592	197447585	276994	+	140	upstream	140	CRB1
chr1	197170367	197170451	85	*	X2367	360023	197122814	197169672	46859	-	694	upstream	694	ZBTB41
chr1	197171192	197171296	105	*	X2368	360023	197122814	197169672	46859	-	1519	upstream	1519	ZBTB41
chr1	197744383	197744487	105	*	X2369	163486	197473879	197744623	270745	-	0	inside	135	DENND1B
chr1	200379421	200379555	135	*	X2378	23528	200375420	200379166	3747	-	254	upstream	254	ZNF281
chr1	200639114	200639263	150	*	X2385	83479	200610119	200639126	29008	-	0	overlapStart	0	DDX59
chr1	200639503	200639607	105	*	X2386	83479	200610119	200639126	29008	-	376	upstream	376	DDX59
chr1	200707994	200708040	47	*	X2387	23271	200708686	200829831	121146	+	645	upstream	645	CAMSAP2
chr1	200708499	200708588	90	*	X2388	23271	200708686	200829831	121146	+	97	upstream	97	CAMSAP2
chr1	200708784	200708918	135	*	X2389	23271	200708686	200829831	121146	+	0	inside	97	CAMSAP2
chr1	200860207	200860356	150	*	X2396	55765	200860627	200884864	24238	+	270	upstream	270	INAVA
chr1	200860732	200860800	69	*	X2397	55765	200860627	200884864	24238	+	0	inside	104	INAVA
chr1	201438060	201438209	150	*	X2405	23612	201434607	201438299	3693	-	0	inside	89	PHLDA3
chr1	201438599	201438674	76	*	X2406	23612	201434607	201438299	3693	-	299	upstream	299	PHLDA3
chr1	201951792	201951819	28	*	X2410	6051	201951766	201975275	23510	+	0	inside	25	RNPEP
chr1	202130846	202130950	105	*	X2417	5778	202116141	202130716	14576	-	129	upstream	129	PTPN7
chr1	202131266	202131415	150	*	X2418	5778	202116141	202130716	14576	-	549	upstream	549	PTPN7
chr1	202131521	202131640	120	*	X2419	5778	202116141	202130716	14576	-	804	upstream	804	PTPN7
chr1	202936383	202936395	13	*	X2426	51706	202931001	202936404	5404	-	0	inside	8	CYB5R1
chr1	202936648	202936652	5	*	X2427	51706	202931001	202936404	5404	-	243	upstream	243	CYB5R1
chr1	202976740	202976844	105	*	X2428	92703	202976534	202993197	16664	+	0	inside	205	TMEM183A
chr1	202976740	202976844	105	*	X2428	401980	202955580	202976393	20814	-	346	upstream	346	NA
chr1	203243391	203243510	120	*	X2429	1118	203181959	203241937	59979	-	1453	upstream	1453	CHIT1
chr1	203274467	203274473	7	*	X2435	7832	203274664	203278729	4066	+	190	upstream	190	BTG2
chr1	203274467	203274473	7	*	X2435	730227	203267886	203274453	6568	-	13	upstream	13	LINC01136
chr1	203274947	203275051	105	*	X2436	7832	203274664	203278729	4066	+	0	inside	282	BTG2
chr1	203274947	203275051	105	*	X2436	730227	203267886	203274453	6568	-	493	upstream	493	LINC01136
chr1	203595579	203595711	133	*	X2446	493	203595915	203713209	117295	+	203	upstream	203	ATP2B4
chr1	203734567	203734671	105	*	X2448	54900	203734284	203745480	11197	+	0	inside	282	LAX1
chr1	203764930	203765218	289	*	X2449	9877	203764751	203823256	58506	+	0	inside	178	ZC3H11A
chr1	203764930	203765218	289	*	X2449	100381270	203766651	203769590	2940	+	1432	upstream	1432	ZBED6
chr1	203765429	203765518	90	*	X2450	100381270	203766651	203769590	2940	+	1132	upstream	1132	ZBED6
chr1	204463718	204463837	120	*	X2458	5287	204391758	204463852	72095	-	0	inside	14	PIK3C2B
chr1	204463925	204464029	105	*	X2459	5287	204391758	204463852	72095	-	72	upstream	72	PIK3C2B
chr1	204485733	204485852	120	*	X2460	4194	204485507	204677661	192155	+	0	inside	225	MDM4
chr1	205180666	205180755	90	*	X2464	25778	205111631	205180727	69097	-	0	overlapStart	0	DSTYK
chr1	205718894	205719298	405	*	X2476	64710	205681947	205719372	37426	-	0	inside	73	NUCKS1
chr1	205744244	205744378	135	*	X2481	8934	205737114	205744610	7497	-	0	inside	231	RAB29
chr1	206642978	206643046	69	*	X2486	9641	206643586	206670223	26638	+	539	upstream	539	IKBKE
chr1	206680056	206680115	60	*	X2497	83593	206680879	206762616	81738	+	763	upstream	763	RASSF5
chr1	206680731	206680765	35	*	X2498	83593	206680879	206762616	81738	+	113	upstream	113	RASSF5
chr1	206858500	206858582	83	*	X2509	9261	206858365	206907630	49266	+	0	inside	134	MAPKAPK2
chr1	206858649	206858664	16	*	X2510	9261	206858365	206907630	49266	+	0	inside	283	MAPKAPK2
chr1	206947497	206947571	75	*	X2516	3586	206940948	206945839	4892	-	1657	upstream	1657	IL10
chr1	207096760	207096834	75	*	X2518	9214	207076631	207095378	18748	-	1381	upstream	1381	FCMR
chr1	207494681	207494980	300	*	X2520	1604	207494817	207534311	39495	+	0	overlapStart	0	CD55
chr1	207976998	207977111	114	*	X2526	407026	207975197	207975868	672	-	1129	upstream	1129	MIR29C
chr1	211432489	211432537	49	*	X2549	55758	211432708	211489725	57018	+	170	upstream	170	RCOR3
chr1	211432691	211432908	218	*	X2550	55758	211432708	211489725	57018	+	0	overlapStart	0	RCOR3
chr1	211432954	211433111	158	*	X2551	55758	211432708	211489725	57018	+	0	inside	245	RCOR3
chr1	211555934	211556053	120	*	X2558	84791	211556097	211605877	49781	+	43	upstream	43	LINC00467
chr1	211752999	211753108	110	*	X2561	7779	211748381	211752099	3719	-	899	upstream	899	SLC30A1
chr1	212004573	212004736	164	*	X2563	9926	211916799	212004114	87316	-	458	upstream	458	LPGAT1
chr1	212208472	212208606	135	*	X2566	51514	212208919	212278187	69269	+	312	upstream	312	DTL
chr1	212458365	212458431	67	*	X2569	5525	212458879	212535205	76327	+	447	upstream	447	PPP2R5A
chr1	212459040	212459159	120	*	X2570	5525	212458879	212535205	76327	+	0	inside	160	PPP2R5A
chr1	212587834	212588028	195	*	X2572	55248	212537816	212588267	50452	-	0	inside	238	PACC1
chr1	212965314	212965463	150	*	X2584	128387	212965170	212990167	24998	+	0	inside	143	TATDN3
chr1	212965314	212965463	150	*	X2584	25936	212899495	212965139	65645	-	174	upstream	174	NSL1
chr1	213031297	213031401	105	*	X2585	28982	213031597	213072705	41109	+	195	upstream	195	FLVCR1
chr1	213031297	213031401	105	*	X2585	642946	213029946	213031480	1535	-	0	inside	78	FLVCR1-DT
chr1	213124010	213124026	17	*	X2586	79805	213123887	213164927	41041	+	0	inside	122	VASH2
chr1	213188752	213188961	210	*	X2593	90806	213165524	213189168	23645	-	0	inside	206	ANGEL2
chr1	214454863	214454982	120	*	X2595	56950	214454565	214510477	55913	+	0	inside	297	SMYD2
chr1	214776726	214776859	134	*	X2596	1063	214776532	214837914	61383	+	0	inside	193	CENPF
chr1	218458349	218458453	105	*	X2599	51018	218458629	218511325	52697	+	175	upstream	175	RRP15
chr1	219347350	219347604	255	*	X2600	127018	219347192	219386207	39016	+	0	inside	157	LYPLAL1
chr1	219347350	219347604	255	*	X2600	643723	219254317	219347130	92814	-	219	upstream	219	LYPLAL1-DT
chr1	221916397	221916621	225	*	X2616	11221	221874764	221915516	40753	-	880	upstream	880	DUSP10
chr1	222790820	222790990	171	*	X2618	375056	222791444	222841351	49908	+	453	upstream	453	MIA3
chr1	222884943	222885062	120	*	X2620	148362	222885906	222906106	20201	+	843	upstream	843	BROX
chr1	222885638	222885678	41	*	X2621	148362	222885906	222906106	20201	+	227	upstream	227	BROX
chr1	222885808	222885907	100	*	X2622	148362	222885906	222906106	20201	+	0	overlapStart	0	BROX
chr1	222886744	222886878	135	*	X2623	64853	222841355	222886526	45172	-	217	upstream	217	AIDA
chr1	224370853	224370957	105	*	X2625	8560	224370910	224381142	10233	+	0	overlapStart	0	DEGS1
chr1	224622101	224622124	24	*	X2628	80232	224572845	224622001	49157	-	99	upstream	99	WDR26
chr1	224622351	224622445	95	*	X2629	80232	224572845	224622001	49157	-	349	upstream	349	WDR26
chr1	224622611	224622730	120	*	X2630	80232	224572845	224622001	49157	-	609	upstream	609	WDR26
chr1	225965044	225965133	90	*	X2642	6726	225965515	225978168	12654	+	381	upstream	381	SRP9
chr1	226111934	226112006	73	*	X2649	10637	226073982	226112040	38059	-	0	inside	33	LEFTY1
chr1	226111934	226112006	73	*	X2649	29920	226107577	226112040	4464	-	0	inside	33	PYCR2
chr1	226112229	226112248	20	*	X2650	10637	226073982	226112040	38059	-	188	upstream	188	LEFTY1
chr1	226112229	226112248	20	*	X2650	29920	226107577	226112040	4464	-	188	upstream	188	PYCR2
chr1	226250374	226250473	100	*	X2653	3020	226250408	226259703	9296	+	0	overlapStart	0	H3-3A
chr1	226250374	226250473	100	*	X2653	440926	226251678	226259703	8026	+	1204	upstream	1204	H3P6
chr1	226250634	226250873	240	*	X2654	3020	226250408	226259703	9296	+	0	inside	225	H3-3A
chr1	226250634	226250873	240	*	X2654	440926	226251678	226259703	8026	+	804	upstream	804	H3P6
chr1	226251584	226251703	120	*	X2655	440926	226251678	226259703	8026	+	0	overlapStart	0	H3P6
chr1	226374466	226374555	90	*	X2661	64746	226332380	226374423	42044	-	42	upstream	42	ACBD3
chr1	226596042	226596073	32	*	X2669	142	226548392	226595801	47410	-	240	upstream	240	PARP1
chr1	226926506	226926655	150	*	X2679	3707	226819391	226926876	107486	-	0	inside	220	ITPKB
chr1	226927049	226927077	29	*	X2680	3707	226819391	226926876	107486	-	172	upstream	172	ITPKB
chr1	226927171	226927198	28	*	X2681	3707	226819391	226926876	107486	-	294	upstream	294	ITPKB
chr1	227916325	227916325	1	*	X2687	100130093	227916240	227922055	5816	+	0	inside	84	NA
chr1	227916325	227916325	1	*	X2687	116841	227916240	227968932	52693	+	0	inside	84	SNAP47
chr1	227923436	227923450	15	*	X2689	65094	227918890	227923112	4223	-	323	upstream	323	JMJD4
chr1	227923526	227923754	229	*	X2690	65094	227918890	227923112	4223	-	413	upstream	413	JMJD4
chr1	228269662	228269781	120	*	X2691	375	228270361	228286913	16553	+	579	upstream	579	ARF1
chr1	228290707	228290841	135	*	X2695	79169	228288428	228291022	2595	-	0	inside	180	C1orf35
chr1	228297195	228297748	554	*	X2696	128308	228294380	228297013	2634	-	181	upstream	181	MRPL55
chr1	228327959	228328001	43	*	X2697	2987	228327785	228336655	8871	+	0	inside	173	GUK1
chr1	228353137	228353176	40	*	X2699	200205	228353429	228369958	16530	+	252	upstream	252	IBA57
chr1	228353348	228353481	134	*	X2700	200205	228353429	228369958	16530	+	0	overlapStart	0	IBA57
chr1	228594884	228594985	102	*	X2705	81559	228581377	228594517	13141	-	366	upstream	366	TRIM11
chr1	228646914	228647030	117	*	X2706	92815	228645065	228645560	496	-	1353	upstream	1353	H2AW
chr1	228674403	228674582	180	*	X2707	149603	228675068	228683889	8822	+	485	upstream	485	RNF187
chr1	228674951	228675085	135	*	X2708	149603	228675068	228683889	8822	+	0	overlapStart	0	RNF187
chr1	229694392	229694453	62	*	X2713	23456	229652329	229694442	42114	-	0	overlapStart	0	ABCB10
chr1	229761082	229761186	105	*	X2714	9816	229761981	229795946	33966	+	794	upstream	794	URB2
chr1	229761217	229761366	150	*	X2715	9816	229761981	229795946	33966	+	614	upstream	614	URB2
chr1	229761412	229761427	16	*	X2716	9816	229761981	229795946	33966	+	553	upstream	553	URB2
chr1	231114169	231114288	120	*	X2726	64801	231114823	231136479	21657	+	534	upstream	534	ARV1
chr1	231377500	231377634	135	*	X2729	128061	231359509	231376924	17416	-	575	upstream	575	C1orf131
chr1	231473065	231473154	90	*	X2731	83932	231473682	231490769	17088	+	527	upstream	527	SPRTN
chr1	233086338	233086412	75	*	X2733	84284	233086370	233114219	27850	+	0	overlapStart	0	NTPCR
chr1	234745252	234745341	90	*	X2746	359948	234740015	234745271	5257	-	0	overlapStart	0	IRF2BP2
chr1	234745757	234745821	65	*	X2747	359948	234740015	234745271	5257	-	485	upstream	485	IRF2BP2
chr1	234745897	234746106	210	*	X2748	359948	234740015	234745271	5257	-	625	upstream	625	IRF2BP2
chr1	234859126	234859245	120	*	X2750	100506810	234859789	234867390	7602	+	543	upstream	543	LINC01132
chr1	234859876	234859980	105	*	X2751	100506810	234859789	234867390	7602	+	0	inside	86	LINC01132
chr1	235491425	235491510	86	*	X2771	51742	235294498	235491532	197035	-	0	inside	21	ARID4B
chr1	235491821	235491917	97	*	X2772	51742	235294498	235491532	197035	-	288	upstream	288	ARID4B
chr1	235492113	235492232	120	*	X2773	51742	235294498	235491532	197035	-	580	upstream	580	ARID4B
chr1	236305811	236305843	33	*	X2785	7107	236305832	236372209	66378	+	0	overlapStart	0	GPR137B
chr1	236445520	236445579	60	*	X2795	56605	236378422	236445339	66918	-	180	upstream	180	ERO1B
chr1	243417531	243417620	90	*	X2801	10806	243419307	243663393	244087	+	1686	upstream	1686	SDCCAG8
chr1	243418061	243418240	180	*	X2802	10806	243419307	243663393	244087	+	1066	upstream	1066	SDCCAG8
chr1	244210621	244210710	90	*	X2805	10472	244212241	244220780	8540	+	1530	upstream	1530	ZBTB18
chr1	244211476	244211527	52	*	X2806	10472	244212241	244220780	8540	+	713	upstream	713	ZBTB18
chr1	244514145	244514189	45	*	X2811	200159	244515937	244552388	36452	+	1747	upstream	1747	C1orf100
chr1	244615170	244615231	62	*	X2812	159	244571794	244615436	43643	-	0	inside	204	ADSS2
chr1	244997536	244997670	135	*	X2815	116228	244998639	245008359	9721	+	968	upstream	968	COX20
chr1	244998482	244998601	120	*	X2816	116228	244998639	245008359	9721	+	37	upstream	37	COX20
chr1	244998902	244999171	270	*	X2817	116228	244998639	245008359	9721	+	0	inside	262	COX20
chr1	246670628	246670719	92	*	X2828	64754	245912642	246670644	758003	-	0	overlapStart	0	SMYD3
chr1	246730218	246730367	150	*	X2830	64216	246703863	246729565	25703	-	652	upstream	652	TFB2M
chr1	247094688	247094882	195	*	X2837	25909	247002402	247094726	92325	-	0	overlapStart	0	AHCTF1
chr1	247267659	247267737	79	*	X2839	79862	247263264	247267674	4411	-	0	overlapStart	0	ZNF669
chr1	249119590	249119949	360	*	X2849	100422879	249120576	249120642	67	+	626	upstream	626	MIR3124
chr1	249119590	249119949	360	*	X2849	80851	249104651	249120154	15504	-	0	inside	204	SH3BP5L
chr1	249119965	249120204	240	*	X2850	100422879	249120576	249120642	67	+	371	upstream	371	MIR3124
chr1	249119965	249120204	240	*	X2850	80851	249104651	249120154	15504	-	0	overlapStart	0	SH3BP5L
chr1	249121330	249121354	25	*	X2851	80851	249104651	249120154	15504	-	1175	upstream	1175	SH3BP5L
chr1	249132298	249132447	150	*	X2852	79894	249132530	249143714	11185	+	82	upstream	82	ZNF672
chr1	249132653	249132712	60	*	X2853	79894	249132530	249143714	11185	+	0	inside	122	ZNF672
chr1	249153009	249153108	100	*	X2858	55657	249144203	249153315	9113	-	0	inside	206	ZNF692
chr1	249200201	249200350	150	*	X2860	267002	249200442	249213345	12904	+	91	upstream	91	PGBD2
chr10	977723	977762	40	*	X2878	23185	852854	977645	124792	-	77	upstream	77	LARP4B
chr10	977941	978340	400	*	X2879	23185	852854	977645	124792	-	295	upstream	295	LARP4B
